match_id,date,event_name,series_type,is_lan,season,team_name,opponent_team_name,player_name,mode,map_name,map_number,kills,deaths,assists,damage,hill_time,plants,defuses,rating,won_map
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Dashy,Hardpoint,Colossus,4,23,30,11,3714,34.0,0,0,0.56,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Huke,Hardpoint,Colossus,4,31,32,10,3662,53.0,0,0,0.65,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Mercules,Hardpoint,Colossus,4,29,30,9,3656,36.0,0,0,0.67,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Shotzzy,Hardpoint,Colossus,4,17,36,13,2623,28.0,0,0,0.28,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,Paris Gentle Mates,OpTic Texas,Envoy,Search & Destroy,Den,5,3,4,4,559,,1,1,1.04,True
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,Paris Gentle Mates,OpTic Texas,Ghosty,Search & Destroy,Den,5,5,2,1,540,,0,1,1.31,True
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,Paris Gentle Mates,OpTic Texas,Neptune,Search & Destroy,Den,5,10,5,1,1106,,0,0,1.56,True
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,Paris Gentle Mates,OpTic Texas,Sib,Search & Destroy,Den,5,8,5,3,936,,0,0,1.4,True
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Dashy,Search & Destroy,Den,5,4,6,0,0,,0,0,0.7,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Huke,Search & Destroy,Den,5,7,5,0,0,,1,0,0.93,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Mercules,Search & Destroy,Den,5,5,6,0,686,,0,0,0.75,False
MATCH_222526,2025-12-01,Kaysan's Showdown VIII,BO7,True,2026,OpTic Texas,Paris Gentle Mates,Shotzzy,Search & Destroy,Den,5,0,8,3,389,,0,0,0.33,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Dashy,Hardpoint,Scar,1,24,18,10,3467,106.0,0,0,1.42,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Huke,Hardpoint,Scar,1,19,22,7,2617,17.0,0,0,1.12,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Mercules,Hardpoint,Scar,1,26,18,7,3059,51.0,0,0,1.5,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Shotzzy,Hardpoint,Scar,1,26,23,8,3106,92.0,0,0,1.36,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Cellium,Hardpoint,Scar,1,26,24,8,3109,10.0,0,0,0.8,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,KiSMET,Hardpoint,Scar,1,20,24,5,2861,46.0,0,0,0.63,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Pred,Hardpoint,Scar,1,19,23,11,2865,39.0,0,0,0.62,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Exnid,Hardpoint,Scar,1,17,24,4,2143,73.0,0,0,0.55,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Dashy,Search & Destroy,Den,2,4,6,0,845,,0,0,0.98,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Huke,Search & Destroy,Den,2,6,7,4,1015,,3,0,1.07,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Mercules,Search & Destroy,Den,2,12,4,4,1544,,0,1,1.69,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Shotzzy,Search & Destroy,Den,2,10,6,1,1086,,1,0,1.43,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Cellium,Search & Destroy,Den,2,5,7,2,911,,0,0,0.74,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Exnid,Search & Destroy,Den,2,2,9,0,448,,0,0,0.43,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,KiSMET,Search & Destroy,Den,2,6,8,2,951,,2,0,0.72,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Pred,Search & Destroy,Den,2,10,8,1,1188,,0,2,0.94,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Dashy,Overload,Den,3,18,19,10,2860,,0,0,1.08,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Huke,Overload,Den,3,17,21,9,2498,,0,0,0.92,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Mercules,Overload,Den,3,25,13,14,3484,,0,0,2.19,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,OpTic Texas,Riyadh Falcons,Shotzzy,Overload,Den,3,33,17,5,3318,,0,0,2.01,True
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Cellium,Overload,Den,3,14,22,7,2458,,0,0,0.72,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Exnid,Overload,Den,3,18,23,5,2694,,0,0,0.84,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,KiSMET,Overload,Den,3,14,25,5,2119,,0,0,0.61,False
MATCH_214794,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Riyadh Falcons,OpTic Texas,Pred,Overload,Den,3,23,23,4,3182,,0,0,1.04,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Craze,Hardpoint,Colossus,1,25,23,8,3094,47.0,0,0,0.73,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Lurqxx,Hardpoint,Colossus,1,26,24,7,3198,30.0,0,0,0.72,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Nero,Hardpoint,Colossus,1,21,26,8,3046,85.0,0,0,0.52,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,SlasheR,Hardpoint,Colossus,1,22,24,9,2961,31.0,0,0,0.62,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Cammy,Hardpoint,Colossus,1,30,25,12,3834,96.0,0,0,1.53,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Nastie,Hardpoint,Colossus,1,28,19,9,3405,105.0,0,0,1.6,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Purj,Hardpoint,Colossus,1,18,23,13,2881,66.0,0,0,1.13,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Snoopy,Hardpoint,Colossus,1,21,27,10,2526,86.0,0,0,1.15,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Craze,Search & Destroy,Scar,2,7,9,4,945,,0,0,0.83,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Lurqxx,Search & Destroy,Scar,2,8,8,2,1165,,0,0,0.97,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Nero,Search & Destroy,Scar,2,8,8,1,953,,2,1,0.97,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,SlasheR,Search & Destroy,Scar,2,6,6,1,1306,,0,0,0.97,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Cammy,Search & Destroy,Scar,2,6,6,3,820,,0,0,1.03,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Nastie,Search & Destroy,Scar,2,8,7,3,1269,,0,0,1.1,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Purj,Search & Destroy,Scar,2,7,8,2,1115,,0,0,0.96,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Snoopy,Search & Destroy,Scar,2,10,8,1,1366,,3,0,1.17,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Craze,Overload,Den,3,20,26,7,2458,,0,0,0.84,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Lurqxx,Overload,Den,3,23,26,4,3149,,0,0,0.92,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Nero,Overload,Den,3,25,27,8,3059,,0,0,1.0,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,SlasheR,Overload,Den,3,16,20,7,2557,,0,0,0.89,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Cammy,Overload,Den,3,24,21,10,3166,,0,0,1.26,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Nastie,Overload,Den,3,26,18,7,2948,,0,0,1.54,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Purj,Overload,Den,3,19,25,11,2446,,0,0,0.87,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Snoopy,Overload,Den,3,29,20,7,3266,,0,0,1.54,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Craze,Hardpoint,Exposure,4,29,25,10,3768,44.0,0,0,1.0,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Lurqxx,Hardpoint,Exposure,4,31,28,6,3439,41.0,0,0,0.96,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Purj,Hardpoint,Exposure,4,25,28,8,3239,49.0,0,0,1.03,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Snoopy,Hardpoint,Exposure,4,27,27,6,3245,95.0,0,0,1.13,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,Nero,Hardpoint,Exposure,4,24,25,7,3104,83.0,0,0,0.85,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Carolina Royal Ravens,Boston Breach,SlasheR,Hardpoint,Exposure,4,16,23,12,2374,74.0,0,0,0.67,False
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Cammy,Hardpoint,Exposure,4,23,26,12,3658,73.0,0,0,1.02,True
MATCH_214795,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Boston Breach,Carolina Royal Ravens,Nastie,Hardpoint,Exposure,4,26,19,7,3076,98.0,0,0,1.34,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,aBeZy,Hardpoint,Den,1,32,21,10,3246,102.0,0,0,1.42,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,HyDra,Hardpoint,Den,1,28,32,10,3576,44.0,0,0,0.96,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Kenny,Hardpoint,Den,1,28,30,11,3464,42.0,0,0,1.02,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Scrap,Hardpoint,Den,1,23,26,18,3635,93.0,0,0,0.97,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,04,Hardpoint,Den,1,24,29,10,3166,44.0,0,0,0.77,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Abuzah,Hardpoint,Den,1,29,25,9,3809,82.0,0,0,1.05,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Drazah,Hardpoint,Den,1,19,31,12,2289,37.0,0,0,0.55,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Simp,Hardpoint,Den,1,37,26,8,4409,112.0,0,0,1.26,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,aBeZy,Search & Destroy,Scar,2,8,4,3,1141,,0,0,1.48,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,HyDra,Search & Destroy,Scar,2,8,4,1,882,,2,0,1.48,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Kenny,Search & Destroy,Scar,2,4,5,3,839,,0,0,1.07,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Scrap,Search & Destroy,Scar,2,9,6,1,1330,,0,0,1.45,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,04,Search & Destroy,Scar,2,5,7,0,959,,0,0,0.67,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Abuzah,Search & Destroy,Scar,2,5,6,1,981,,0,0,0.76,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Drazah,Search & Destroy,Scar,2,4,9,1,791,,0,0,0.43,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Simp,Search & Destroy,Scar,2,5,7,1,1035,,1,0,0.67,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,aBeZy,Overload,Exposure,3,22,21,11,3209,,0,0,1.18,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,HyDra,Overload,Exposure,3,27,21,8,3160,,0,0,1.38,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Kenny,Overload,Exposure,3,24,24,4,2906,,0,0,1.04,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,Los Angeles Thieves,FaZe Vegas,Scrap,Overload,Exposure,3,14,24,3,2212,,0,0,0.61,True
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,04,Overload,Exposure,3,18,26,10,2990,,0,0,0.79,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Abuzah,Overload,Exposure,3,17,21,8,2536,,0,0,0.9,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Drazah,Overload,Exposure,3,25,21,4,3087,,0,0,1.24,False
MATCH_214796,2025-12-05,CDL Major 1 Qualifier,BO5,False,2026,FaZe Vegas,Los Angeles Thieves,Simp,Overload,Exposure,3,30,19,3,3395,,0,0,1.62,False
